asset_id,date,HSI,HDR,recovery_margin,observability_score
2022484408,2016-04-30,-0.9030213703092788,-0.28887338778199867,0.17772343787572753,0.9785714285714285
2022484408,2016-05-01,-0.2404355117660872,-0.055852184239339735,0.22505099920024121,0.9785714285714285
2022484408,2016-05-02,-0.1295517972844321,-0.05113501417117293,0.23269198769501548,0.9785714285714285
2022484408,2016-05-03,-0.2247158526447924,-0.10089272919230119,0.21177167242978756,0.9785714285714285
2022484408,2016-05-04,-0.0521335894023608,-0.04571488079547755,0.2240989769471041,0.9785714285714285
2022484408,2016-05-05,0.1012110173516871,-0.012293905808135318,0.20603663693895494,0.9785714285714285
2022484408,2016-05-06,0.5555670570530234,0.08043999585561033,0.2313528584983208,0.9785714285714285
2022484408,2016-05-07,0.6842856822374508,0.22675815036381852,0.1438196129785082,1.0
2022484408,2016-05-08,1.4710256757103028,0.24449445535377004,0.20001532679799766,1.0
2022484408,2016-05-09,0.23418241150519,0.051962029827088925,0.19445364651196279,0.9785714285714285
2022484408,2016-05-10,-0.1075977124493091,0.01673116288506909,0.17637222152713875,0.9785714285714285
2022484408,2016-05-11,-0.5243468056125902,-0.06745903088717557,0.17637222152713875,0.9785714285714285
2022484408,2016-05-12,-0.2291022164505927,-0.04718760482889708,0.19746112075299563,0.9785714285714285
2026352035,2016-04-12,0.1155888940640709,,,1.0
2026352035,2016-04-13,-1.598241276770433,,,1.0
2026352035,2016-04-14,-0.5947068119257519,,,1.0
2026352035,2016-04-15,-0.0573386530074291,-0.057642515690499975,0.385225655940751,1.0
2026352035,2016-04-16,0.295652397784386,0.0450158759300788,0.37877873491096375,1.0
2026352035,2016-04-17,1.6627223205312092,0.3094266852934277,0.543493932883607,1.0
2026352035,2016-04-18,,0.3094266852934277,0.46585194247166317,0.9428571428571428
2026352035,2016-04-19,,0.3094266852934277,0.4076204496627053,0.9
2026352035,2016-04-20,,0.8152408993254106,0.3623292885890713,0.8666666666666667
2026352035,2016-04-21,,0.7524763774856537,0.32609635973016426,0.84
2026352035,2016-04-22,,,0.29645123611833113,0.8181818181818181
2026352035,2016-04-23,,,0.2717469664418035,0.8
2026352035,2016-04-24,,,0.2508433536385879,0.7846153846153846
2026352035,2016-04-25,-0.6939234823671053,,0.23292597123583159,0.8
2026352035,2016-04-26,,,0.23292597123583159,0.7714285714285715
2026352035,2016-04-27,,,0.23292597123583159,0.7428571428571429
2026352035,2016-04-28,,,0.16124493803264006,0.7142857142857142
2026352035,2016-04-29,,,,0.6857142857142857
2026352035,2016-04-30,,,,0.6571428571428571
2026352035,2016-05-01,,,,0.6285714285714286
2026352035,2016-05-02,,,,0.6285714285714286
2026352035,2016-05-03,,,,0.6285714285714286
2026352035,2016-05-04,,,,0.6285714285714286
2026352035,2016-05-05,,,,0.6285714285714286
2026352035,2016-05-06,,,,0.6285714285714286
2026352035,2016-05-07,,,,0.6285714285714286
2026352035,2016-05-08,,,,0.6285714285714286
2026352035,2016-05-09,,,,0.6
2026352035,2016-05-10,2.435481820540515,,,0.6285714285714286
2026352035,2016-05-11,0.2909349097742782,,,0.6571428571428571
2026352035,2016-05-12,0.4389024159225312,,,0.6857142857142857
2320127002,2016-04-12,-0.6662035410620469,,,1.0
2320127002,2016-04-13,2.3941864130468344,,,1.0
2320127002,2016-04-14,2.7028866171134687,,,1.0
2320127002,2016-04-15,1.4875348007726792,0.7179127806115755,0.8422725395438789,1.0
2320127002,2016-04-16,1.002839997605986,0.4172608846670083,0.6738180316351032,1.0
2320127002,2016-04-17,0.4579797020806155,0.22483664862853253,0.5615150263625859,1.0
2320127002,2016-04-18,0.171855418110233,0.13967649319538003,0.48129859402507363,1.0
2320127002,2016-04-19,-0.2065629085522701,0.06566294750139672,0.42113626977193946,1.0
2320127002,2016-04-20,-0.6276991783242096,-0.4316979416244348,0.3743433509083906,1.0
2320127002,2016-04-21,0.1825556945802151,-0.3600472746476076,0.417934503107994,1.0
2320127002,2016-04-22,-0.0024260279176885,-0.21285154695576677,0.37994045737090365,1.0
2320127002,2016-04-23,0.1788965326785632,-0.11770620927534606,0.36338896597301595,1.0
2320127002,2016-04-24,0.3557837455152368,-0.014599422366482626,0.3490426772702204,1.0
2320127002,2016-04-25,0.4469024210510691,0.039292428991548056,0.33061953428919266,1.0
2320127002,2016-04-26,0.48873329460859,0.09932802902298006,0.3336074538290156,1.0
2320127002,2016-04-27,0.6351829334451591,0.180411730252767,0.12546885988099335,1.0
2320127002,2016-04-28,0.8975060325007057,0.10213576256007013,0.12215620952305851,1.0
2320127002,2016-04-29,0.9640085279708795,0.1380620794126526,0.12690638777092805,1.0
2320127002,2016-04-30,0.1821398807277547,0.00046333543559882805,0.12690638777092805,1.0
2320127002,2016-05-01,0.6291120511992366,0.03904690081200002,0.15883297137603394,1.0
2320127002,2016-05-02,0.0693988848639791,-0.05392907659815566,0.15883297137603394,1.0
2320127002,2016-05-03,-0.8909647887786665,-0.19709972619817945,0.15883297137603394,1.0
2320127002,2016-05-04,0.0819287422847871,-0.07903631302291023,0.2283253664519949,1.0
2320127002,2016-05-05,-0.4076504876021417,-0.18645093144326386,0.17045001838739313,1.0
2320127002,2016-05-06,-0.2215599281643435,-0.1693669223050318,0.1837422012043787,1.0
2320127002,2016-05-07,-0.8514901937184216,-0.14766143920659655,0.17079058973321787,1.0
2320127002,2016-05-08,-0.2746177757382964,-0.1291042609910761,0.19936096152917868,1.0
2320127002,2016-05-09,0.2625028379466101,0.02758627901180447,0.23121824282554115,1.0
2320127002,2016-05-10,-0.4761766104876231,0.059255454041577664,0.22823032328571818,1.0
2320127002,2016-05-11,-0.2468136894704412,-0.04696320453646114,0.2341527005843334,1.0
2320127002,2016-05-12,0.4357308888816319,0.12048305378339627,0.2641685205340853,1.0
2347167796,2016-04-12,,,,1.0
2347167796,2016-04-13,,,,1.0
2347167796,2016-04-14,,,,0.6
2347167796,2016-04-15,,,,0.6
2347167796,2016-04-16,,,,0.6
2347167796,2016-04-17,,,,0.6
2347167796,2016-04-18,,,,0.6
2347167796,2016-04-19,,,,0.6
2347167796,2016-04-20,,,,0.6
2347167796,2016-04-21,,,,0.6
2347167796,2016-04-22,,,,0.6
2347167796,2016-04-23,,,,0.6
2347167796,2016-04-24,,,,0.6
2347167796,2016-04-25,,,,0.6
2347167796,2016-04-26,,,,0.6
2347167796,2016-04-27,-0.1382577147966766,,,0.6285714285714286
2347167796,2016-04-28,0.5115523741287877,,,0.6571428571428571
2347167796,2016-04-29,1.3868210591525876,,,0.6857142857142857
2873212765,2016-04-12,-0.2047291311108324,,,1.0
2873212765,2016-04-13,1.35092897691432,,,1.0
2873212765,2016-04-14,0.4534212165861415,,,1.0
2873212765,2016-04-15,-0.0777871653774556,0.04231398857779226,0.3889145270062881,1.0
2873212765,2016-04-16,-0.6567679854206878,-0.11300971357746387,0.3111316216050305,1.0
2873212765,2016-04-17,1.6423507536447532,0.36941597695111705,0.6424628078484322,1.0
2873212765,2016-04-18,0.441164466318647,0.10764893290491317,0.5506824067272276,1.0
2873212765,2016-04-19,0.1524911729815306,0.05103147201319467,0.4818471058863242,1.0
2873212765,2016-04-20,-0.308271846333538,-0.2370286890354083,0.42830853856562145,1.0
2873212765,2016-04-21,-0.445778553038223,-0.12845710994633783,0.38547768470905935,1.0
2873212765,2016-04-22,-0.2407565485637705,-0.023281340455187878,0.3690726228695496,1.0
2873212765,2016-04-23,-1.1300518735275331,-0.06761198401526365,0.33831657096375384,1.0
2873212765,2016-04-24,0.1888487385898222,-0.20764314500784728,0.41374611259095395,1.0
2873212765,2016-04-25,0.2746872589817025,-0.023782458190992044,0.3903241417195915,1.0
2873212765,2016-04-26,0.1452691820831753,-0.0010317129854793034,0.3903241417195915,1.0
2873212765,2016-04-27,1.3296756894134458,0.233992505106712,0.3638061702413857,1.0
2873212765,2016-04-28,0.2857059536666217,0.10449778667212069,0.3638061702413857,1.0
2873212765,2016-04-29,0.3464944827710638,0.08389300447640492,0.36814820803456005,1.0
2873212765,2016-04-30,-0.3291949856790588,0.11440812683549637,0.36814820803456005,1.0
2873212765,2016-05-01,-0.1535148985116385,-0.04890909101449433,0.2164740186132729,1.0
2873212765,2016-05-02,-0.2488864468893477,-0.07479624369586427,0.2164740186132729,1.0
2873212765,2016-05-03,-0.4279918211685593,-0.08189442903596203,0.2164740186132729,1.0
2873212765,2016-05-04,-0.1300331109621289,-0.20852982862508207,0.23775678362801794,1.0
2873212765,2016-05-05,-0.2288299464516295,-0.07350512858832157,0.23775678362801794,1.0
2873212765,2016-05-06,0.1467135802628464,-0.02854012892974531,0.24993689235944822,1.0
2873212765,2016-05-07,0.7371422875929572,0.1523338961817166,0.2921103714544561,1.0
2873212765,2016-05-08,0.0735032268132332,0.032431160760696,0.19790318487464503,1.0
2873212765,2016-05-09,0.0813442455028761,0.04717581319888916,0.1923319347530566,1.0
2873212765,2016-05-10,-0.1154240550877416,0.04465253801154543,0.1923319347530566,1.0
2873212765,2016-05-11,0.201188025896155,0.04731730526546918,0.1303466185854585,1.0
2873212765,2016-05-12,-0.1921835012074037,0.005235206463460873,0.1303466185854585,1.0
3372868164,2016-04-12,0.2869343107805575,,,1.0
3372868164,2016-04-13,-5.105881165852681,,,1.0
3372868164,2016-04-14,-2.2146921620190776,,,1.0
3372868164,2016-04-15,-0.7677339877104643,-0.3515560994970072,1.0845367945355542,1.0
3372868164,2016-04-16,-0.2007854947048117,-0.12192995137134224,0.9810191342295738,1.0
3372868164,2016-04-17,-0.3832869242557302,-0.1340442470072575,0.8175159451913115,1.0
3372868164,2016-04-18,-0.0314594471683126,-0.053065626324811654,0.7509890211764695,1.0
3372868164,2016-04-19,0.2021288137773425,-0.012115071000459261,0.6863139261476179,1.0
3372868164,2016-04-20,0.6582806210582349,0.8234516838444165,0.6607403573846482,1.0
3372868164,2016-04-21,-0.2598915338961723,0.2792572325889865,0.5946663216461834,1.0
3372868164,2016-04-22,0.7416274635129947,0.21562306446049412,0.6316529285337273,1.0
3372868164,2016-04-23,0.1708186242837556,0.05308630271265243,0.5790151844892502,1.0
3372868164,2016-04-24,0.0810944084543542,0.06634019038715488,0.5344755549131539,1.0
3372868164,2016-04-25,0.2162065262798762,0.035380853349741226,0.5059495951211802,1.0
3372868164,2016-04-26,-0.4429696408267128,-0.09215692208629364,0.5059495951211802,1.0
3372868164,2016-04-27,-0.298155774144023,-0.1366337707431797,0.5162934427413725,1.0
3372868164,2016-04-28,-0.0738282734711188,0.02658046577500763,0.325803335372751,1.0
3372868164,2016-04-29,-0.4674953905600426,-0.17273183629614822,0.22244918006499287,1.0
3372868164,2016-04-30,0.2503661804727712,0.011363936598430793,0.23322868563836155,1.0
3372868164,2016-05-01,0.9745033582838228,0.12762984997563837,0.28495276976772244,1.0
3977333714,2016-04-12,0.2466366298327398,,,1.0
3977333714,2016-04-13,-1.1629823125835244,,,1.0
3977333714,2016-04-14,0.3834728707251591,,,1.0
3977333714,2016-04-15,-1.4660179927347596,-0.5708848741891664,0.38661379582717087,1.0
3977333714,2016-04-16,-1.0151110048109993,-0.31543690866093477,0.3994724342464888,1.0
3977333714,2016-04-17,-1.1009102320143096,-0.26950937236940986,0.3328936952054073,1.0
3977333714,2016-04-18,-1.3815871032136169,-0.2713706221743928,0.28533745303320623,1.0
3977333714,2016-04-19,-0.1243873413388922,-0.0530034244530903,0.40682024163839603,1.0
3977333714,2016-04-20,0.8428511919435573,0.2865476435038688,0.4690889407099575,1.0
3977333714,2016-04-21,1.1312424212749148,0.10682422150710794,0.4510191695720975,1.0
3977333714,2016-04-22,0.5088011162716692,0.282117015572347,0.41001742688372494,1.0
3977333714,2016-04-23,0.7106903180704185,0.2465430461259168,0.3926734081266437,1.0
3977333714,2016-04-24,-0.3215488736118483,0.11133733691463729,0.3624677613476711,1.0
3977333714,2016-04-25,-0.3747435489532925,0.1438347934657606,0.3365772069656946,1.0
3977333714,2016-04-26,-0.2583780857385923,-0.019141534914242895,0.34488902576674463,1.0
3977333714,2016-04-27,0.0679437323322874,-0.11070106565875286,0.36819772705752174,1.0
3977333714,2016-04-28,0.9038079742706931,-0.0324906352863174,0.31744123124535906,1.0
3977333714,2016-04-29,0.039402068978173,-0.06705700675621377,0.31744123124535906,1.0
3977333714,2016-04-30,0.2651407431642942,-0.0636499392723035,0.3013577802640991,1.0
3977333714,2016-05-01,-0.7150115100778615,-0.05620894806657332,0.3013577802640991,1.0
3977333714,2016-05-02,-0.7345153278377495,-0.0513959684120653,0.3013577802640991,1.0
3977333714,2016-05-03,-0.8796458115801189,-0.08875253226307524,0.21155779727304738,1.0
3977333714,2016-05-04,-0.2601589536540978,-0.04687181228376932,0.1867183918904453,1.0
3977333714,2016-05-05,-0.2119344940667622,-0.15939178119106506,0.1695636226230152,1.0
3977333714,2016-05-06,-0.2019156097735596,-0.03447395410739037,0.1702792572153868,1.0
3977333714,2016-05-07,0.5630774040808271,0.04256238013093327,0.21050095807650374,1.0
3977333714,2016-05-08,0.1672039833130191,0.12603078477012578,0.21050095807650374,1.0
3977333714,2016-05-09,,0.15028655185846143,0.21050095807650374,0.9714285714285714
3977333714,2016-05-10,,0.2093699589786276,0.20218913927545376,0.9428571428571428
3977333714,2016-05-11,,0.1068407342417792,0.1788804379846766,0.9142857142857143
4020332650,2016-04-12,-0.7335657220224838,,,1.0
4020332650,2016-04-13,,,,1.0
4020332650,2016-04-14,,,,0.7333333333333334
4020332650,2016-04-15,,,,0.7
4020332650,2016-04-16,,,,0.6799999999999999
4020332650,2016-04-17,,,,0.6666666666666666
4020332650,2016-04-18,,,,0.6571428571428571
4020332650,2016-04-19,,,,0.6499999999999999
4020332650,2016-04-20,,,,0.6444444444444444
4020332650,2016-04-21,,,,0.6399999999999999
4020332650,2016-04-22,,,,0.6363636363636364
4020332650,2016-04-23,,,,0.6333333333333333
4020332650,2016-04-24,,,,0.6307692307692307
4020332650,2016-04-25,,,,0.6285714285714286
4020332650,2016-04-26,,,,0.6
4020332650,2016-04-27,,,,0.6
4020332650,2016-04-28,,,,0.6
4020332650,2016-04-29,,,,0.6
4020332650,2016-04-30,,,,0.6
4020332650,2016-05-01,,,,0.6
4020332650,2016-05-02,,,,0.6
4020332650,2016-05-03,,,,0.6
4020332650,2016-05-04,,,,0.6
4020332650,2016-05-05,,,,0.6
4020332650,2016-05-06,,,,0.6
4020332650,2016-05-07,,,,0.6
4020332650,2016-05-08,,,,0.6
4020332650,2016-05-09,,,,0.6
4020332650,2016-05-10,,,,0.6
4020332650,2016-05-11,,,,0.6
4020332650,2016-05-12,,,,0.6
4057192912,2016-04-12,-0.1445201781402299,,,1.0
4057192912,2016-04-13,-0.5754800923887304,,,1.0
4057192912,2016-04-14,2.109938873272238,,,1.0
4057192912,2016-04-15,0.6498578293133424,0.26479266915119065,0.6713547414152421,1.0
4319703577,2016-04-12,,,,1.0
4319703577,2016-04-13,,,,1.0
4319703577,2016-04-14,,,,0.6
4319703577,2016-04-15,,,,0.6
4319703577,2016-04-16,,,,0.6
4319703577,2016-04-17,,,,0.6
4319703577,2016-04-18,,,,0.6
4319703577,2016-04-19,,,,0.6
4319703577,2016-04-20,,,,0.6
4319703577,2016-04-21,,,,0.6
4319703577,2016-04-22,,,,0.6
4319703577,2016-04-23,,,,0.6
4319703577,2016-04-24,0.198137847981844,,,0.6307692307692307
4319703577,2016-04-25,-0.3621477825797874,,,0.6571428571428571
4319703577,2016-04-26,-0.8991624845299424,,,0.6857142857142857
4319703577,2016-04-27,-0.7217406778135523,-0.3066261752651321,0.012672986194027862,0.7142857142857142
4319703577,2016-04-28,-0.475247199495476,-0.16834626186933,0.030279663216747597,0.7428571428571429
4319703577,2016-04-29,-0.2339507058567951,-0.08641771076772782,0.047515127048081945,0.7714285714285715
4319703577,2016-04-30,-0.3641838377947763,-0.09372028096277003,0.047515127048081945,0.8
4319703577,2016-05-01,0.8550877092356302,0.09384998017911232,0.13460595183596813,0.807142857142857
4319703577,2016-05-02,0.1098228335020455,0.06742437372597616,0.13460595183596813,0.8357142857142856
4319703577,2016-05-03,-0.1932790735203267,0.10084048728708796,0.13460595183596813,0.8642857142857142
4319703577,2016-05-04,,0.08807693404887096,0.13460595183596813,0.8642857142857142
4319703577,2016-05-05,,0.056393625195029884,0.13460595183596813,0.8642857142857142
4319703577,2016-05-06,,0.010167908084117126,0.13460595183596813,0.8642857142857142
4319703577,2016-05-07,,0.05696825475814991,0.13460595183596813,0.8642857142857142
4319703577,2016-05-08,,,0.13460595183596813,0.8357142857142856
4319703577,2016-05-09,,,0.13460595183596813,0.807142857142857
4319703577,2016-05-10,,,0.13460595183596813,0.7785714285714286
4319703577,2016-05-11,,,0.12193296564194028,0.75
4319703577,2016-05-12,1.5529543054622814,,0.10432628861922053,0.75
4388161847,2016-04-12,,,,1.0
4388161847,2016-04-13,,,,1.0
4388161847,2016-04-14,,,,0.6
4388161847,2016-04-15,,,,0.6
4388161847,2016-04-16,,,,0.6
4388161847,2016-04-17,,,,0.6
4388161847,2016-04-18,,,,0.6
4388161847,2016-04-19,,,,0.6
4388161847,2016-04-20,,,,0.6
4388161847,2016-04-21,-0.1342616771862583,,,0.6399999999999999
4388161847,2016-04-22,0.4154645556922174,,,0.6727272727272726
4388161847,2016-04-23,-0.6892055321525823,,,0.7
4388161847,2016-04-24,-0.8970402326246718,-0.25425951847947115,0.04228663329834429,0.7230769230769231
4388161847,2016-04-25,,-0.25425951847947115,0.039266159491319695,0.7142857142857142
4388161847,2016-04-26,,-0.25425951847947115,0.039266159491319695,0.7142857142857142
4388161847,2016-04-27,,-0.25425951847947115,0.039266159491319695,0.7142857142857142
4388161847,2016-04-28,,-0.25425951847947115,0.039266159491319695,0.7142857142857142
4388161847,2016-04-29,,,0.039266159491319695,0.7142857142857142
4388161847,2016-04-30,,,0.039266159491319695,0.7142857142857142
4388161847,2016-05-01,,,0.039266159491319695,0.7142857142857142
4388161847,2016-05-02,,,0.039266159491319695,0.7142857142857142
4388161847,2016-05-03,,,0.039266159491319695,0.7142857142857142
4388161847,2016-05-04,,,0.039266159491319695,0.7142857142857142
4388161847,2016-05-05,,,0.039266159491319695,0.6857142857142857
4388161847,2016-05-05,,,,0.5769644845691299
4388161847,2016-05-06,,,,0.5483930559977013
4388161847,2016-05-07,,,,0.5198216274262727
4388161847,2016-05-08,,,,0.5198216274262727
4388161847,2016-05-09,,,,0.5198216274262727
4388161847,2016-05-10,,,,0.5198216274262727
4388161847,2016-05-11,,,,0.5198216274262727
4388161847,2016-05-12,,,,0.5198216274262727
